date,states,consumption
2019-10-29,Uttarakhand,36.1
2019-10-29,HP,26.6
2019-10-29,J&K,38.5
2019-10-29,Chandigarh,5.6
2019-10-29,Chhattisgarh,88.3
2019-10-29,Gujarat,258.5
2019-10-29,MP,149.7
2019-10-29,Maharashtra,378.1
2019-10-29,Goa,11.3
2019-10-29,DNH,16.2
2019-10-29,Andhra Pradesh,183.3
2019-10-29,Telangana,213.1
2019-10-29,Karnataka,164.2
2019-10-29,Kerala,62.5
2019-10-29,Tamil Nadu,301.6
2019-10-29,Pondy,7
2019-10-29,Bihar,108.1
2019-10-29,Jharkhand,25.2
2019-10-29,Odisha,103.9
2019-10-29,West Bengal,157.1
2019-10-29,Sikkim,0.8
2019-10-29,Arunachal Pradesh,2
2019-10-29,Assam,33.2
2019-10-29,Manipur,2.4
2019-10-29,Meghalaya,5.5
2019-10-29,Mizoram,1.3
2019-10-29,Nagaland,2.2
2019-10-29,Tripura,4.5
2019-10-30,Punjab,176.1
2019-10-30,Haryana,150.9
2019-10-30,Rajasthan,147.3
2019-10-30,Delhi,99.2
2019-10-30,UP,370.6
2019-10-30,Uttarakhand,37.5
2019-10-30,HP,29.6
2019-10-30,J&K,33.5
2019-10-30,Chandigarh,5
2019-10-30,Chhattisgarh,97.4
2019-10-30,Gujarat,281.8
2019-10-30,MP,164.8
2019-10-30,Maharashtra,399.9
2019-10-30,Goa,11.7
2019-10-30,DNH,18.2
2019-10-30,Andhra Pradesh,174
2019-10-30,Telangana,218.9
2019-10-30,Karnataka,158.1
2019-10-30,Kerala,63.8
2019-10-30,Tamil Nadu,272.1
2019-10-30,Pondy,6.9
2019-10-30,Bihar,107.8
2019-10-30,Jharkhand,24.4
2019-10-30,Odisha,104.5
2019-10-30,West Bengal,151
2019-10-30,Sikkim,0.9
2019-10-30,Arunachal Pradesh,2
2019-10-30,Assam,35.2
2019-10-30,Manipur,2.3
2019-10-30,Meghalaya,5.5
2019-10-30,Mizoram,1.4
2019-10-30,Nagaland,2.2
2019-10-30,Tripura,4.8
2019-10-31,Punjab,124.2
2019-10-31,Haryana,125.4
2019-10-31,Rajasthan,163
2019-10-31,Delhi,89.1
2019-10-31,UP,353.2
2019-10-31,Uttarakhand,30
2019-10-31,HP,34
2019-10-31,J&K,38.8
2019-10-31,Chandigarh,3.6
2019-10-31,Chhattisgarh,96
2019-10-31,Gujarat,282.4
2019-10-31,MP,169.2
2019-10-31,Maharashtra,399.2
2019-10-31,Goa,11.7
2019-10-31,DNH,18.4
2019-10-31,Andhra Pradesh,164.1
2019-10-31,Telangana,217
2019-10-31,Karnataka,142.7
2019-10-31,Kerala,60
2019-10-31,Tamil Nadu,260.2
2019-10-31,Pondy,6.5
2019-10-31,Bihar,104.9
2019-10-31,Jharkhand,21.8
2019-10-31,Odisha,89.8
2019-10-31,West Bengal,144.9
2019-10-31,Sikkim,0.6
2019-10-31,Arunachal Pradesh,2.3
2019-10-31,Assam,33.3
2019-10-31,Manipur,2.3
2019-10-31,Meghalaya,5.3
2019-10-31,Mizoram,1.7
2019-10-31,Nagaland,2.2
2019-10-31,Tripura,4.5
2019-11-01,Punjab,78.2
2019-11-01,Haryana,79.7
2019-11-01,Rajasthan,159.5
2019-11-01,Delhi,52.4
2019-11-01,UP,271
2019-11-01,Uttarakhand,20.1
2019-11-01,HP,12.1
2019-11-01,J&K,40.7
2019-11-01,Chandigarh,2.4
2019-11-01,Chhattisgarh,78.2
2019-11-01,Gujarat,249.5
2019-11-01,MP,177.2
2019-11-01,Maharashtra,392.2
2019-11-01,Goa,7.1
2019-11-01,DNH,2.2
2019-11-01,Andhra Pradesh,154.9
2019-11-01,Telangana,167.8
2019-11-01,Karnataka,198.4
2019-11-01,Kerala,67.9
2019-11-01,Tamil Nadu,228.2
2019-11-01,Pondy,4.5
2019-11-01,Bihar,82.8
2019-11-01,Jharkhand,22.7
2019-11-01,Odisha,72.8
2019-11-01,West Bengal,130.3
2019-11-01,Sikkim,0.9
2019-11-01,Arunachal Pradesh,1.5
2019-11-01,Assam,19.2
2019-11-01,Manipur,2.1
2019-11-01,Meghalaya,3.9
2019-11-01,Mizoram,1.5
2019-11-01,Nagaland,2.3
2019-11-01,Tripura,3.1
2019-11-02,Punjab,82
2019-11-02,Haryana,83.4
2019-11-02,Rajasthan,162.7
2019-11-02,Delhi,56.4
2019-11-02,UP,282.3
2019-11-02,Uttarakhand,21.3
2019-11-02,HP,13.1
2019-11-02,J&K,40.4
2019-11-02,Chandigarh,2.6
2019-11-02,Chhattisgarh,78.3
2019-11-02,Gujarat,260.7
2019-11-02,MP,179.9
2019-11-02,Maharashtra,391.7
2019-11-02,Goa,7.7
2019-11-02,DNH,2.4
2019-11-02,Andhra Pradesh,158.7
2019-11-02,Telangana,164.6
2019-11-02,Karnataka,206.6
2019-11-02,Kerala,70.8
2019-11-02,Tamil Nadu,239.1
2019-11-02,Pondy,4.7
2019-11-02,Bihar,88.8
2019-11-02,Jharkhand,24.8
2019-11-02,Odisha,74.8
2019-11-02,West Bengal,143.3
2019-11-02,Sikkim,1.2
2019-11-02,Arunachal Pradesh,1.6
2019-11-02,Assam,21.7
2019-11-02,Manipur,2
2019-11-02,Meghalaya,4.2
2019-11-02,Mizoram,1.6
2019-11-02,Nagaland,2.3
2019-11-02,Tripura,4
2019-11-03,Punjab,88.1
2019-11-03,Haryana,88.5
2019-11-03,Rajasthan,168.6
2019-11-03,Delhi,60.8
2019-11-03,UP,290
2019-11-03,Uttarakhand,21.1
2019-11-03,HP,12.8
2019-11-03,J&K,43.2
2019-11-03,Chandigarh,2.7
2019-11-03,Chhattisgarh,78.9
2019-11-03,Gujarat,263.5
2019-11-03,MP,180.8
2019-11-03,Maharashtra,392.2
2019-11-03,Goa,7.7
2019-11-03,DNH,2.4
2019-11-03,Andhra Pradesh,160.9
2019-11-03,Telangana,167.4
2019-11-03,Karnataka,208.4
2019-11-03,Kerala,70.8
2019-11-03,Tamil Nadu,243.8
2019-11-03,Pondy,4.8
2019-11-03,Bihar,91.6
2019-11-03,Jharkhand,23.5
2019-11-03,Odisha,78.5
2019-11-03,West Bengal,151.4
2019-11-03,Sikkim,1.2
2019-11-03,Arunachal Pradesh,1.7
2019-11-03,Assam,21.3
2019-11-03,Manipur,2.4
2019-11-03,Meghalaya,4.2
2019-11-03,Mizoram,1.7
2019-11-03,Nagaland,2.2
2019-11-03,Tripura,4.3
2019-11-04,Punjab,84.5
2019-11-04,Haryana,91.5
2019-11-04,Rajasthan,170.4
2019-11-04,Delhi,62.8
2019-11-04,UP,289
2019-11-04,Uttarakhand,22.1
2019-11-04,HP,13.3
2019-11-04,J&K,40.7
2019-11-04,Chandigarh,2.9
2019-11-04,Chhattisgarh,77.5
2019-11-04,Gujarat,261.7
2019-11-04,MP,180.7
2019-11-04,Maharashtra,395
2019-11-04,Goa,7.9
2019-11-04,DNH,2.4
2019-11-04,Andhra Pradesh,163
2019-11-04,Telangana,159.7
2019-11-04,Karnataka,217
2019-11-04,Kerala,70.6
2019-11-04,Tamil Nadu,248.2
2019-11-04,Pondy,4.9
2019-11-04,Bihar,70.3
2019-11-04,Jharkhand,21.8
2019-11-04,Odisha,77.8
2019-11-04,West Bengal,137.6
2019-11-04,Sikkim,1.3
2019-11-04,Arunachal Pradesh,1.2
2019-11-04,Assam,16.4
2019-11-04,Manipur,1.9
2019-11-04,Meghalaya,3.6
2019-11-04,Mizoram,1.3
2019-11-04,Nagaland,1.7
2019-11-04,Tripura,3.4
2019-11-05,Punjab,85.4
2019-11-05,Haryana,91.8
2019-11-05,Rajasthan,169.7
2019-11-05,Delhi,63
2019-11-05,UP,293.3
2019-11-05,Uttarakhand,22.5
2019-11-05,HP,14
2019-11-05,J&K,42.9
2019-11-05,Chandigarh,3
2019-11-05,Chhattisgarh,78.3
2019-11-05,Gujarat,264.5
2019-11-05,MP,182.2
2019-11-05,Maharashtra,402.2
2019-11-05,Goa,8.2
2019-11-05,DNH,2.5
2019-11-05,Andhra Pradesh,165
2019-11-05,Telangana,157.8
2019-11-05,Karnataka,219.8
2019-11-05,Kerala,69.5
2019-11-05,Tamil Nadu,252.5
2019-11-05,Pondy,5.1
2019-11-05,Bihar,82.7
2019-11-05,Jharkhand,23.5
2019-11-05,Odisha,76.2
2019-11-05,West Bengal,127.2
2019-11-05,Sikkim,1.2
2019-11-05,Arunachal Pradesh,1.3
2019-11-05,Assam,15.9
2019-11-05,Manipur,1.8
2019-11-05,Meghalaya,3.7
2019-11-05,Mizoram,1.6
2019-11-05,Nagaland,1.9
2019-11-05,Tripura,3.2
2019-11-06,Punjab,83.3
2019-11-06,Haryana,89.2
2019-11-06,Rajasthan,169.2
2019-11-06,Delhi,65.2
2019-11-06,UP,290
2019-11-06,Uttarakhand,22.9
2019-11-06,HP,14.1
2019-11-06,J&K,39.7
2019-11-06,Chandigarh,2.9
2019-11-06,Chhattisgarh,83.4
2019-11-06,Gujarat,269
2019-11-06,MP,188.7
2019-11-06,Maharashtra,401.9
2019-11-06,Goa,8.1
2019-11-06,DNH,2.6
2019-11-06,Andhra Pradesh,166.6
2019-11-06,Telangana,157.7
2019-11-06,Karnataka,219
2019-11-06,Kerala,71
2019-11-06,Tamil Nadu,254.9
2019-11-06,Pondy,5.2
2019-11-06,Bihar,82.9
2019-11-06,Jharkhand,24.6
2019-11-06,Odisha,77.9
2019-11-06,West Bengal,130.9
2019-11-06,Sikkim,1.2
2019-11-06,Arunachal Pradesh,1.4
2019-11-06,Assam,15.2
2019-11-06,Manipur,1.9
2019-11-06,Meghalaya,3.6
2019-11-06,Mizoram,1.6
2019-11-06,Nagaland,2
2019-11-06,Tripura,3.2
2019-11-08,Punjab,67.8
2019-11-08,Haryana,83.5
2019-11-08,Rajasthan,170.4
2019-11-08,Delhi,62.1
2019-11-08,UP,280.4
2019-11-08,Uttarakhand,21.6
2019-11-08,HP,11.8
2019-11-08,J&K,42.4
2019-11-08,Chandigarh,2.6
2019-11-08,Chhattisgarh,79.5
2019-11-08,Gujarat,263.7
2019-11-08,MP,182.1
2019-11-08,Maharashtra,400.2
2019-11-08,Goa,8.1
2019-11-08,DNH,2.7
2019-11-08,Andhra Pradesh,171
2019-11-08,Telangana,152.7
2019-11-08,Karnataka,204.4
2019-11-08,Kerala,72.1
2019-11-08,Tamil Nadu,259
2019-11-08,Pondy,5.5
2019-11-08,Bihar,81
2019-11-08,Jharkhand,24.4
2019-11-08,Odisha,69.4
2019-11-08,West Bengal,125.8
2019-11-08,Sikkim,1.1
2019-11-08,Arunachal Pradesh,1.4
2019-11-08,Assam,14.9
2019-11-08,Manipur,2
2019-11-08,Meghalaya,3.8
2019-11-08,Mizoram,1.3
2019-11-08,Nagaland,2
2019-11-08,Tripura,2.4
2019-11-09,Punjab,99
2019-11-09,Haryana,107.9
2019-11-09,Rajasthan,212.4
2019-11-09,Delhi,63.2
2019-11-09,UP,269
2019-11-09,Uttarakhand,32.9
2019-11-09,HP,27.3
2019-11-09,J&K,36.2
2019-11-09,Chandigarh,3.3
2019-11-09,Chhattisgarh,72.1
2019-11-09,Gujarat,308.7
2019-11-09,MP,209.1
2019-11-09,Maharashtra,402.5
2019-11-09,Goa,12.2
2019-11-09,DNH,17.7
2019-11-09,Andhra Pradesh,173.2
2019-11-09,Telangana,160.5
2019-11-09,Karnataka,168.5
2019-11-09,Kerala,67.9
2019-11-09,Tamil Nadu,286.3
2019-11-09,Pondy,6.5
2019-11-09,Bihar,74.8
2019-11-09,Jharkhand,23.9
2019-11-09,Odisha,73.3
2019-11-09,West Bengal,109
2019-11-09,Sikkim,1.2
2019-11-09,Arunachal Pradesh,2.1
2019-11-09,Assam,23.6
2019-11-09,Manipur,2.3
2019-11-09,Meghalaya,5.9
2019-11-09,Mizoram,1.8
2019-11-09,Nagaland,2.2
2019-11-09,Tripura,4.3
2019-11-10,Punjab,98
2019-11-10,Haryana,114.1
2019-11-10,Rajasthan,214.4
2019-11-10,Delhi,59.9
2019-11-10,UP,267.4
2019-11-10,Uttarakhand,33
2019-11-10,HP,26.8
2019-11-10,J&K,38.1
2019-11-10,Chandigarh,3.2
2019-11-10,Chhattisgarh,71.7
2019-11-10,Gujarat,314.2
2019-11-10,MP,214.7
2019-11-10,Maharashtra,408.4
2019-11-10,Goa,12.5
2019-11-10,DNH,18.1
2019-11-10,Andhra Pradesh,176
2019-11-10,Telangana,174.7
2019-11-10,Karnataka,173.2
2019-11-10,Kerala,69.7
2019-11-10,Tamil Nadu,293.5
2019-11-10,Pondy,7.6
2019-11-10,Bihar,71.3
2019-11-10,Jharkhand,23.6
2019-11-10,Odisha,78.4
2019-11-10,West Bengal,115.2
2019-11-10,Sikkim,1.3
2019-11-10,Arunachal Pradesh,2
2019-11-10,Assam,23.8
2019-11-10,Manipur,2.4
2019-11-10,Meghalaya,5.9
2019-11-10,Mizoram,1.7
2019-11-10,Nagaland,2.1
2019-11-10,Tripura,3.6
2019-11-11,Punjab,102.6
2019-11-11,Haryana,113.3
2019-11-11,Rajasthan,215.3
2019-11-11,Delhi,62
2019-11-11,UP,268.7
2019-11-11,Uttarakhand,33.7
2019-11-11,HP,27.9
2019-11-11,J&K,39.3
2019-11-11,Chandigarh,3.5
2019-11-11,Chhattisgarh,70.8
2019-11-11,Gujarat,314.5
2019-11-11,MP,218.5
2019-11-11,Maharashtra,414.3
2019-11-11,Goa,12.4
2019-11-11,DNH,18.1
2019-11-11,Andhra Pradesh,173.3
2019-11-11,Telangana,176.6
2019-11-11,Karnataka,177.3
2019-11-11,Kerala,70.8
2019-11-11,Tamil Nadu,295.1
2019-11-11,Pondy,7.6
2019-11-11,Bihar,69.1
2019-11-11,Jharkhand,23.9
2019-11-11,Odisha,70.4
2019-11-11,West Bengal,115.8
2019-11-11,Sikkim,1.5
2019-11-11,Arunachal Pradesh,2.2
2019-11-11,Assam,23.7
2019-11-11,Manipur,2.4
2019-11-11,Meghalaya,6
2019-11-11,Mizoram,1.8
2019-11-11,Nagaland,2.1
2019-11-11,Tripura,4
2019-11-12,Punjab,104
2019-11-12,Haryana,114
2019-11-12,Rajasthan,196.9
2019-11-12,Delhi,63.2
2019-11-12,UP,276.1
2019-11-12,Uttarakhand,34
2019-11-12,HP,28.5
2019-11-12,J&K,39.2
2019-11-12,Chandigarh,3.4
2019-11-12,Chhattisgarh,71.2
2019-11-12,Gujarat,309.8
2019-11-12,MP,221.1
2019-11-12,Maharashtra,409.9
2019-11-12,Goa,12.4
2019-11-12,DNH,18
2019-11-12,Andhra Pradesh,171.9
2019-11-12,Telangana,183.5
2019-11-12,Karnataka,175.6
2019-11-12,Kerala,71.4
2019-11-12,Tamil Nadu,297.1
2019-11-12,Pondy,7.6
2019-11-12,Bihar,69.7
2019-11-12,Jharkhand,24.7
2019-11-12,Odisha,65
2019-11-12,West Bengal,112.3
2019-11-12,Sikkim,1.4
2019-11-12,Arunachal Pradesh,2.1
2019-11-12,Assam,23.5
2019-11-12,Manipur,2.4
2019-11-12,Meghalaya,5.7
2019-11-12,Mizoram,1.7
2019-11-12,Nagaland,2.2
2019-11-12,Tripura,4.1
2019-11-13,Punjab,101.8
2019-11-13,Haryana,114.4
2019-11-13,Rajasthan,194.3
2019-11-13,Delhi,60.6
2019-11-13,UP,277.4
2019-11-13,Uttarakhand,34.3
2019-11-13,HP,27.8
2019-11-13,J&K,38.8
2019-11-13,Chandigarh,3.5
2019-11-13,Chhattisgarh,71.2
2019-11-13,Gujarat,307
2019-11-13,MP,222.6
2019-11-13,Maharashtra,410.3
2019-11-13,Goa,12.4
2019-11-13,DNH,18
2019-11-13,Andhra Pradesh,165.5
2019-11-13,Telangana,194
2019-11-13,Karnataka,172.8
2019-11-13,Kerala,72.6
2019-11-13,Tamil Nadu,288.3
2019-11-13,Pondy,7.4
2019-11-13,Bihar,72.7
2019-11-13,Jharkhand,24.7
2019-11-13,Odisha,65.2
2019-11-13,West Bengal,117.8
2019-11-13,Sikkim,1.3
2019-11-13,Arunachal Pradesh,2
2019-11-13,Assam,24.7
2019-11-13,Manipur,2.4
2019-11-13,Meghalaya,5.6
2019-11-13,Mizoram,1.7
2019-11-13,Nagaland,2.1
2019-11-13,Tripura,4
2019-11-14,Punjab,101.3
2019-11-14,Haryana,110.5
2019-11-14,Rajasthan,200.5
2019-11-14,Delhi,60.4
2019-11-14,UP,272.1
2019-11-14,Uttarakhand,33.3
2019-11-14,HP,27.6
2019-11-14,J&K,41.8
2019-11-14,Chandigarh,3.3
2019-11-14,Chhattisgarh,70.8
2019-11-14,Gujarat,313.7
2019-11-14,MP,224.7
2019-11-14,Maharashtra,416.2
2019-11-14,Goa,12.9
2019-11-14,DNH,18.2
2019-11-14,Andhra Pradesh,168.3
2019-11-14,Telangana,192.5
2019-11-14,Karnataka,172
2019-11-14,Kerala,72.1
2019-11-14,Tamil Nadu,273.6
2019-11-14,Pondy,7.4
2019-11-14,Bihar,71.2
2019-11-14,Jharkhand,23.8
2019-11-14,Odisha,66.7
2019-11-14,West Bengal,115.7
2019-11-14,Sikkim,1.4
2019-11-14,Arunachal Pradesh,2.1
2019-11-14,Assam,24.1
2019-11-14,Manipur,2.5
2019-11-14,Meghalaya,5.8
2019-11-14,Mizoram,1.9
2019-11-14,Nagaland,2.2
2019-11-14,Tripura,3.8
2019-11-15,Punjab,93
2019-11-15,Haryana,101.8
2019-11-15,Rajasthan,203.7
2019-11-15,Delhi,58.5
2019-11-15,UP,257.1
2019-11-15,Uttarakhand,30.9
2019-11-15,HP,25.3
2019-11-15,J&K,42
2019-11-15,Chandigarh,3
2019-11-15,Chhattisgarh,70.8
2019-11-15,Gujarat,299.7
2019-11-15,MP,227
2019-11-15,Maharashtra,406.7
2019-11-15,Goa,12
2019-11-15,DNH,17.7
2019-11-15,Andhra Pradesh,168.3
2019-11-15,Telangana,189.2
2019-11-15,Karnataka,164.1
2019-11-15,Kerala,65.4
2019-11-15,Tamil Nadu,260.2
2019-11-15,Pondy,6.7
2019-11-15,Bihar,69.4
2019-11-15,Jharkhand,23.9
2019-11-15,Odisha,64.2
2019-11-15,West Bengal,106.1
2019-11-15,Sikkim,1.1
2019-11-15,Arunachal Pradesh,2
2019-11-15,Assam,22.4
2019-11-15,Manipur,2.5
2019-11-15,Meghalaya,5.7
2019-11-15,Mizoram,1.7
2019-11-15,Nagaland,2.1
2019-11-15,Tripura,3.5
2019-11-16,Punjab,106.3
2019-11-16,Haryana,118.8
2019-11-16,Rajasthan,222.7
2019-11-16,Delhi,61.2
2019-11-16,UP,276.5
2019-11-16,Uttarakhand,34.7
2019-11-16,HP,28.1
2019-11-16,J&K,45.8
2019-11-16,Chandigarh,3.2
2019-11-16,Chhattisgarh,96.9
2019-11-16,Gujarat,333.7
2019-11-16,MP,218.8
2019-11-16,Maharashtra,449.1
2019-11-16,Goa,11.6
2019-11-16,DNH,18.1
2019-11-16,Andhra Pradesh,196.6
2019-11-16,Telangana,223.7
2019-11-16,Karnataka,244.2
2019-11-16,Kerala,79.9
2019-11-16,Tamil Nadu,340.7
2019-11-16,Pondy,8.1
2019-11-16,Bihar,75.2
2019-11-16,Jharkhand,23.9
2019-11-16,Odisha,88.4
2019-11-16,West Bengal,137.9
2019-11-16,Sikkim,1.5
2019-11-16,Arunachal Pradesh,2.2
2019-11-16,Assam,24.3
2019-11-16,Manipur,2.5
2019-11-16,Meghalaya,6.3
2019-11-16,Mizoram,1.6
2019-11-16,Nagaland,2.2
2019-11-16,Tripura,3.6
2019-11-17,Punjab,110.6
2019-11-17,Haryana,122.5
2019-11-17,Rajasthan,230.4
2019-11-17,Delhi,61.4
2019-11-17,UP,280.6
2019-11-17,Uttarakhand,35.7
2019-11-17,HP,28.1
2019-11-17,J&K,45.5
2019-11-17,Chandigarh,3.2
2019-11-17,Chhattisgarh,95.5
2019-11-17,Gujarat,334.4
2019-11-17,MP,222
2019-11-17,Maharashtra,463.7
2019-11-17,Goa,11.6
2019-11-17,DNH,18.6
2019-11-17,Andhra Pradesh,199.2
2019-11-17,Telangana,220.4
2019-11-17,Karnataka,248.9
2019-11-17,Kerala,80.8
2019-11-17,Tamil Nadu,343
2019-11-17,Pondy,8.3
2019-11-17,Bihar,75.2
2019-11-17,Jharkhand,24.7
2019-11-17,Odisha,88.8
2019-11-17,West Bengal,148.7
2019-11-17,Sikkim,1.4
2019-11-17,Arunachal Pradesh,2.3
2019-11-17,Assam,24.2
2019-11-17,Manipur,2.4
2019-11-17,Meghalaya,6.3
2019-11-17,Mizoram,1.7
2019-11-17,Nagaland,1.9
2019-11-17,Tripura,4
2019-11-18,Punjab,111.8
2019-11-18,Haryana,125.2
2019-11-18,Rajasthan,225
2019-11-18,Delhi,62.2
2019-11-18,UP,283.1
2019-11-18,Uttarakhand,36.9
2019-11-18,HP,29.9
2019-11-18,J&K,47.3
2019-11-18,Chandigarh,3.3
2019-11-18,Chhattisgarh,96.3
2019-11-18,Gujarat,330.9
2019-11-18,MP,219.1
2019-11-18,Maharashtra,459.1
2019-11-18,Goa,11.6
2019-11-18,DNH,18.6
2019-11-18,Andhra Pradesh,198.1
2019-11-18,Telangana,220.9
2019-11-18,Karnataka,247
2019-11-18,Kerala,80.7
2019-11-18,Tamil Nadu,340
2019-11-18,Pondy,8.2
2019-11-18,Bihar,77.2
2019-11-18,Jharkhand,24.1
2019-11-18,Odisha,86.2
2019-11-18,West Bengal,153.4
2019-11-18,Sikkim,1.3
2019-11-18,Arunachal Pradesh,2.4
2019-11-18,Assam,24.1
2019-11-18,Manipur,2.2
2019-11-18,Meghalaya,6.2
2019-11-18,Mizoram,1.6
2019-11-18,Nagaland,2.1
2019-11-18,Tripura,3.8
2019-11-19,Punjab,107.5
2019-11-19,Haryana,115.7
2019-11-19,Rajasthan,219.4
2019-11-19,Delhi,61.4
2019-11-19,UP,271.5
2019-11-19,Uttarakhand,35.5
2019-11-19,HP,29.2
2019-11-19,J&K,46.9
2019-11-19,Chandigarh,3.3
2019-11-19,Chhattisgarh,94.5
2019-11-19,Gujarat,332.3
2019-11-19,MP,212.2
2019-11-19,Maharashtra,452.8
2019-11-19,Goa,11.6
2019-11-19,DNH,18.7
2019-11-19,Andhra Pradesh,197.4
2019-11-19,Telangana,228
2019-11-19,Karnataka,247.8
2019-11-19,Kerala,81.2
2019-11-19,Tamil Nadu,341.4
2019-11-19,Pondy,8.2
2019-11-19,Bihar,76.4
2019-11-19,Jharkhand,22.1
2019-11-19,Odisha,86
2019-11-19,West Bengal,156.5
2019-11-19,Sikkim,1.3
2019-11-19,Arunachal Pradesh,2.3
2019-11-19,Assam,24.6
2019-11-19,Manipur,2.4
2019-11-19,Meghalaya,6.1
2019-11-19,Mizoram,1.7
2019-11-19,Nagaland,2.1
2019-11-19,Tripura,3.9
2019-11-20,Punjab,111
2019-11-20,Haryana,118.4
2019-11-20,Rajasthan,218.2
2019-11-20,Delhi,64.2
2019-11-20,UP,278.8
2019-11-20,Uttarakhand,35.7
2019-11-20,HP,29.1
2019-11-20,J&K,45.8
2019-11-20,Chandigarh,3.2
2019-11-20,Chhattisgarh,97.5
2019-11-20,Gujarat,334.5
2019-11-20,MP,210.7
2019-11-20,Maharashtra,448.9
2019-11-20,Goa,11.6
2019-11-20,DNH,18.2
2019-11-20,Andhra Pradesh,197.4
2019-11-20,Telangana,229.3
2019-11-20,Karnataka,249.9
2019-11-20,Kerala,80.9
2019-11-20,Tamil Nadu,340.8
2019-11-20,Pondy,8.7
2019-11-20,Bihar,78
2019-11-20,Jharkhand,20
2019-11-20,Odisha,85.5
2019-11-20,West Bengal,143.7
2019-11-20,Sikkim,1.1
2019-11-20,Arunachal Pradesh,2.1
2019-11-20,Assam,24.7
2019-11-20,Manipur,2.3
2019-11-20,Meghalaya,6.2
2019-11-20,Mizoram,1.6
2019-11-20,Nagaland,2.1
2019-11-20,Tripura,3.9
2019-11-21,Punjab,116.5
2019-11-21,Haryana,122.6
2019-11-21,Rajasthan,220.9
2019-11-21,Delhi,59.4
2019-11-21,UP,289.1
2019-11-21,Uttarakhand,36
2019-11-21,HP,28
2019-11-21,J&K,47.1
2019-11-21,Chandigarh,3.1
2019-11-21,Chhattisgarh,94.2
2019-11-21,Gujarat,334.3
2019-11-21,MP,212.6
2019-11-21,Maharashtra,451.2
2019-11-21,Goa,10.7
2019-11-21,DNH,18.1
2019-11-21,Andhra Pradesh,196.6
2019-11-21,Telangana,229.4
2019-11-21,Karnataka,242.1
2019-11-21,Kerala,79.8
2019-11-21,Tamil Nadu,339.5
2019-11-21,Pondy,8.1
2019-11-21,Bihar,79.4
2019-11-21,Jharkhand,20.8
2019-11-21,Odisha,84.3
2019-11-21,West Bengal,142.6
2019-11-21,Sikkim,1.2
2019-11-21,Arunachal Pradesh,2.1
2019-11-21,Assam,24
2019-11-21,Manipur,2.3
2019-11-21,Meghalaya,6.1
2019-11-21,Mizoram,1.5
2019-11-21,Nagaland,2
2019-11-21,Tripura,4.3
2019-11-22,Punjab,116.9
2019-11-22,Haryana,114.9
2019-11-22,Rajasthan,215.3
2019-11-22,Delhi,57.5
2019-11-22,UP,288.7
2019-11-22,Uttarakhand,33.7
2019-11-22,HP,25.2
2019-11-22,J&K,43.2
2019-11-22,Chandigarh,2.8
2019-11-22,Chhattisgarh,91.9
2019-11-22,Gujarat,327
2019-11-22,MP,199.5
2019-11-22,Maharashtra,439
2019-11-22,Goa,10.7
2019-11-22,DNH,18.2
2019-11-22,Andhra Pradesh,192
2019-11-22,Telangana,224.4
2019-11-22,Karnataka,230
2019-11-22,Kerala,73.9
2019-11-22,Tamil Nadu,313.3
2019-11-22,Pondy,7.5
2019-11-22,Bihar,78.2
2019-11-22,Jharkhand,20.1
2019-11-22,Odisha,81.3
2019-11-22,West Bengal,133.5
2019-11-22,Sikkim,1.1
2019-11-22,Arunachal Pradesh,2.1
2019-11-22,Assam,23.4
2019-11-22,Manipur,2.6
2019-11-22,Meghalaya,6.1
2019-11-22,Mizoram,1.9
2019-11-22,Nagaland,2.2
2019-11-22,Tripura,4
2019-11-23,Punjab,101.4
2019-11-23,Haryana,118.1
2019-11-23,Rajasthan,233.3
2019-11-23,Delhi,66.8
2019-11-23,UP,256.7
2019-11-23,Uttarakhand,37.3
2019-11-23,HP,28.4
2019-11-23,J&K,50
2019-11-23,Chandigarh,3.5
2019-11-23,Chhattisgarh,85.4
2019-11-23,Gujarat,316.8
2019-11-23,MP,231.6
2019-11-23,Maharashtra,403.7
2019-11-23,Goa,12.3
2019-11-23,DNH,18.2
2019-11-23,Andhra Pradesh,172.2
2019-11-23,Telangana,190.9
2019-11-23,Karnataka,207.9
2019-11-23,Kerala,72.9
2019-11-23,Tamil Nadu,301.7
2019-11-23,Pondy,7.1
2019-11-23,Bihar,70.9
2019-11-23,Jharkhand,23.8
2019-11-23,Odisha,72
2019-11-23,West Bengal,118.7
2019-11-23,Sikkim,1.2
2019-11-23,Arunachal Pradesh,2
2019-11-23,Assam,22.5
2019-11-23,Manipur,2.8
2019-11-23,Meghalaya,6
2019-11-23,Mizoram,2
2019-11-23,Nagaland,2
2019-11-23,Tripura,4.3
2019-11-24,Punjab,105.8
2019-11-24,Haryana,123
2019-11-24,Rajasthan,236.5
2019-11-24,Delhi,67.1
2019-11-24,UP,257.5
2019-11-24,Uttarakhand,37.8
2019-11-24,HP,29
2019-11-24,J&K,49.4
2019-11-24,Chandigarh,3.6
2019-11-24,Chhattisgarh,86.6
2019-11-24,Gujarat,323.4
2019-11-24,MP,236.3
2019-11-24,Maharashtra,420.1
2019-11-24,Goa,12.3
2019-11-24,DNH,18.1
2019-11-24,Andhra Pradesh,174.8
2019-11-24,Telangana,193.1
2019-11-24,Karnataka,212.3
2019-11-24,Kerala,73.2
2019-11-24,Tamil Nadu,309.9
2019-11-24,Pondy,7.4
